id,genre,track_name,artist_name,valence,energy
6TCiXBnTI1MhGqosPIBu3i,mandopop,24個比利,Will Pan,0.627,0.846
1nkBMjLGtPFYKIeWV6UVfM,mandopop,Yuan Ni Jin Ye Bie Li Qu,Leon Lai,0.386,0.511
39WrVDBu0itQex8HKGBFSW,mandopop,對的人,Princess Ai,0.293,0.659
3HeRWM92Lzo4XlgAEUVbpt,mandopop,別亦難,Paula Tsui,0.296,0.336
4EEtxMksolTti3M4eO6q62,mandopop,我知道你們都在笑我,Circus,0.624,0.94
4v9vrLPQAeSzKNQBmNX1ql,mandopop,聽見 (听见),JS,0.26,0.837
2T99nUHU24xb8MWeJRCpBN,mandopop,無名指的幸福,Winnie Hsin,0.201,0.401
4OHaQq5eqpRgCqgVY3MpQY,mandopop,我愛的人,Jordan Chan,0.172,0.422
0J9VwZNdbi8lEyzzFyRvEE,mandopop,秋天1944,David Huang,0.283,0.586
6HZSPuaysVZC8om0d2ZD5b,mandopop,划火柴的女孩,Li Quan,0.227,0.42
3uOw6siTlN5TsydYgKKV1q,mandopop,你讓我懂,Kelly Chen,0.237,0.821
7nU24CO3tUQJrcrkFbGL0Q,mandopop,惦惦好嗎,Hsiao Hung-Jen,0.644,0.82
4enjGE0JGnJTSOUEDPl413,mandopop,出乎意料,Alisa Galper,0.76,0.721
1bkdJsC4ZWDo8j8ekJWMeD,mandopop,煎熬,Jess Lee,0.154,0.39
5KrqWgZ13T3jGjSpk2zCdq,mandopop,暗戀,David Tao,0.132,0.323
66f5dM5SeIs4meV5ZNLcZC,metal,Visions in My Head,Obituary,0.174,0.89
0LN0ASTtcGIbNTnjSHG6eO,metal,Pour Some Sugar On Me (2012),Def Leppard,0.72,0.849
1L6KRFCqkFkhutZTT68RhS,metal,Death And The Labyrinth,At The Gates,0.514,0.97
3vjfFKMqFclw9KJdTaMLRz,metal,Now We Die,Machine Head,0.0783,0.98
0cYduKz7njWaJ73PGn6OGW,metal,Amaranth,Nightwish,0.319,0.874
0i2VKBjz7WFaqJ9DgXtPK0,metal,I Believe in a Thing Called Love,The Darkness,0.624,0.878
1qlRSRaD3Hb5lfzcAs0Ev1,metal,Carrie - Single Version,Various Artists,0.144,0.524
2WeSz9FLWE9RRIFDWtD5nc,metal,The Trooper,Iron Maiden,0.62,0.866
51TG9W3y9qyO8BY5RXKgnZ,metal,Symphony Of Destruction,Megadeth,0.51,0.891
3amR3pxfJIBJTFLdOCcf6k,metal,I Wanna Rock,Twisted Sister,0.671,0.911
2h1rjzw90ZeMgbzOHJFHao,metal,What If I Was Nothing,All That Remains,0.221,0.768
4SZymOV9M2wAz1N2uMWQUx,metal,Inis Mona,Eluveitie,0.276,0.991
4fj8NzcAJfVYelreg3I32V,metal,Love Hurts,Nazareth,0.407,0.486
1Ll8UuomlZEhuZYLxUz09J,metal,Here I Go Again,Whitesnake,0.268,0.666
2l7cgpgIJ7reophrNBVNNg,metal-misc,Rusted Nail,In Flames,0.231,0.943
6hs9Tpyt7i7H6rkYFos9Pn,metal-misc,SadioWitch,Electric Wizard,0.158,0.942
4Jp6zaYbDGEhK0eV1byXNF,metal-misc,Let It Go,Betraying The Martyrs,0.386,0.976
4mm5XXEXkzyex6D0MB6g59,metal-misc,Man On The Silver Mountain,Rainbow,0.834,0.782
3cdy3GBpBLSo9CogvaXLN6,metal-misc,About That Life,Attila,0.473,0.903
2dbOYFfS7r7NAzquRvji9A,metal-misc,Balls to the Wall,Accept,0.328,0.739
40qSFV6TIvL46ZUlsZnpih,metal-misc,Quantum Flux,Northlane,0.264,0.907
0EYtFwA4BA0uoozzCGqKjd,metal-misc,Ace of Spades,Motörhead,0.209,0.99
0hgCitquBvVVW8K4fLk56L,metal-misc,Proving Grounds,Attila,0.321,0.961
59pBA1HUMol92PIIeJ0h9F,metal-misc,Painkiller,Judas Priest,0.101,0.987
0EV08ZFYMYsc8hCwDuC97H,metal-misc,War Eternal,Arch Enemy,0.285,0.98
5MZrOnwTMwnUqAMxTNnV7t,metal-misc,Heaven Nor Hell,Volbeat,0.672,0.768
1XrC1ycLZKpTiKjGUH5miI,metalcore,"Hook, Line and Sinner",Texas In July,0.4,0.974
0264yQ513Sk0FyQoIVeu1n,metalcore,Your Little Suburbia Is in Ruins,August Burns Red,0.46,0.916
0jEqhhJTqhBYMKUnyAC28y,metalcore,Crooked Young,Bring Me The Horizon,0.25,0.986
4B5hrpQjHTLfGMcTgpatUs,metalcore,In Waves,Trivium,0.338,0.94
6SPNQJVvbRZgJwQsxUG755,metalcore,Unbeliever,Architects,0.0875,0.588
5r37NetsrDZOMuOev51PHL,metalcore,Eye of the Storm,Killswitch Engage,0.419,0.976
7Iktq80p3j9YvN8Pzi7FXc,metalcore,Second Heartbeat,Avenged Sevenfold,0.342,0.984
5kV5LbncjYaGHgcASY6Aao,metalcore,White Line Fever,Asking Alexandria,0.602,0.984
7wZ48cSDxvoofrFS9aG4l0,metalcore,Forsake Not the Dream,Trivium,0.493,0.977
13D36vAQxgYzwK1qI3IVGr,metalcore,King for a Day (feat. Kellin Quinn),Pierce The Veil,0.455,0.963
2hW1WO2ArjZmj7M8JPxmaB,metalcore,Our Kings,Miss May I,0.0949,0.99
3mpHOCy0ePkRoHJ5PI3dJn,metalcore,Big Wiggly Style,The Devil Wears Prada,0.239,0.96
5KAkja70k5PCW0GJxMYEjY,metalcore,Rationalist,August Burns Red,0.273,0.976
60JnGRKcnHwsBCR6bkaXdM,metalcore,Immortal,For Today,0.147,0.882
2hv6tP5nZTOgc3LZ3iE4CS,metalcore,Strange Comfort,The Color Morale,0.116,0.977
3SEYudTGfRtvApYpU5ypwl,minimal-techno,Hello Boy!,Anja Schneider,0.312,0.495
5BLoNtjnbdzePfjXYx01mp,minimal-techno,Rear Window,A Made Up Sound,0.424,0.72
31svuMCYXArie3OVA2D5y9,minimal-techno,Deep Throat,Claude VonStroke,0.177,0.796
1kDqntrhTIOeFyuQAJfTs0,minimal-techno,Serenity,Popof,0.0611,0.874
0r3WYgC7QucUrmCNWPLIe5,minimal-techno,Tatü-Tata,Paul Kalkbrenner,0.142,0.457
6J7QocyeKg7iOuX4QdEg3b,minimal-techno,Unity,Various Artists,0.037,0.99
73NS1zNoYCSFSM3JMji1uV,minimal-techno,Take Your Time,Joris Delacroix,0.233,0.703
0ILPyzPx7uyoAQ48iAixih,minimal-techno,Workaholic,Alesso,0.0948,0.586
01L2AgrILDfAruUAFG6Ut5,minimal-techno,Heart of Flesh,Technasia,0.172,0.772
2o9rLZArUqCyustHD11Cim,minimal-techno,Flashed,Gaiser,0.124,0.931
6QYxm1bB5Yw3Iex4ESBNEF,minimal-techno,Paperboy - D-Nox & Beckers Remix,Various Artists,0.0632,0.747
0Z4q3VHS3iNaxESKmzUp83,minimal-techno,Coconut blues,Gabriel Ananda,0.662,0.596
1UdQ87ehMXxUqjrVxbZlnw,minimal-techno,Shanghai Spinner,Various Artists,0.515,0.704
4hJNukDhx8YEVZmFrl4iqN,minimal-techno,Meltdown,Alessandro Diga,0.0831,0.661
1U2jjKJHpkg8elMsMyFiVN,minimal-techno,Pleasure Seeker,Elektrochemie,0.633,0.336
2aXDWWlbLUapMZnYNDErmv,movies,"El Tango De Roxanne - From ""Moulin Rouge"" Soundtrack",Various Artists,0.184,0.472
363OW0OpNxHRPMCJXQ9Ymo,movies,Daughter's Lament,Various Artists,0.376,0.159
5jKHbb0n6bJK5TAm8IfWgo,movies,Hole In My Pocket,Mac Miller,0.209,0.159
3srcCsCjdbsXQKoWLCXFe5,movies,Any Other Name,Thomas Newman,0.0364,0.0116
7Fzb2dw80xMJdZheW7Prh8,movies,"Cadillac of the Skies (From ""Empire of the Sun"")",John Williams,0.0375,0.1
3Dupb5AcaVFErlSSfl3szW,movies,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",Various Artists,0.453,0.471
32vKYtEqMhQUL4nWmIUjm0,movies,Abraham's Daughter,Various Artists,0.186,0.614
4nJ7nKKLbmKk8pz69ki4nt,movies,The Road to Isengard,Various Artists,0.038,0.076
2fzUS2WQ9d9TcY14dpHxKb,movies,Belle,Various Artists,0.447,0.28
6d0B924xI8hHs3Xk7enRjj,movies,"Nocturne - From ""TRON: Legacy""/Score",Daft Punk,0.0335,0.0362
1P3MXWakqsC00kSgjQdUcB,movies,Simple As This,Jake Bugg,0.687,0.586
3gJgUanZ5JcFZJ1a5hM3dw,movies,Ain't No Sunshine,Bill Withers,0.542,0.484
075V2KZd5WuSOD3laDvbRe,movies,Love Death Birth,Various Artists,0.0427,0.165
3h4hTUf64pVgBYufYdeeht,movies,Love Is an Open Door - Demo,Various Artists,0.581,0.569
74nyl9FzVtCBLex9t2IbR0,movies,La valse des vieux os,Yann Tiersen,0.445,0.249
5o2w7bd3LouKIjJZdF50Tn,mpb,No Rancho Fundo,Maria Gadú,0.299,0.437
2rbj6zUGsWCi5G9aqdk7iF,mpb,Olha Só,Toni Ferreira,0.578,0.396
6vUAVSsUlCYxCiPYMZkttX,mpb,Yes and Nothing Less,TIAGO IORC,0.0754,0.134
2QfTbUxTuKv8Rf9bTrRAgL,mpb,Revendo Amigos,Thais Gulin,0.761,0.542
6i9buYCwauO98GDATivePO,mpb,Plano Piloto (feat. Alceu Valença),Luiz Gonzaga,0.849,0.879
6D2KNRIWHKH8rUSno2TZ9a,mpb,Cristina,Seu Jorge,0.487,0.498
3CSAwJmjxf5DfgRcbeYZVm,mpb,Acerto De Contas,Djavan,0.529,0.586
1Tvx2wtedLW7R8KN8JjAkk,mpb,Faz Parte Do Meu Show,Cazuza,0.293,0.321
3pSTUZbp7J5jg2JHChTf21,mpb,A Menina Dança,Novos Baianos,0.91,0.677
5WJFxVcC39g56Zf7Knh7xl,mpb,Revolta Dos Ritmos,Moraes Moreira,0.972,0.693
0NL4bgJMzs46bfUWg5tNcd,mpb,Ando Meio Desligado,Roupa Nova,0.891,0.808
1Cz4KWGACNzXNn7UDLWm3Z,mpb,Recanto Escuro,Gal Costa,0.425,0.231
3cn38rIzvJhgpiqzdvlPnn,mpb,Saionara,Móveis Coloniais de Acaju,0.779,0.931
6TlHQWUuhHjlSMvIi4De5g,mpb,Copo D'água,Marcelo Jeneci,0.6,0.922
0JT6us0CHE6Ups3q8LQVUL,mpb,Nosso Estranho Amor,Maria Gadú,0.429,0.216
08GmNlt1mQ8U7i7Hp1g2JR,new-age,Close cover,Wim Mertens,0.284,0.0988
0HxItEiUkKZ2eWgQG7Xmb7,new-age,Tell Me Now (What You See),Hans Zimmer,0.037,0.369
0JJXCvKynqjeO4BjxTTlwA,new-age,Two Lives,Edelis,0.405,0.672
1CmUZGtH29Kx36C1Hleqlz,new-age,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,0.662,0.526
0XzkemXSiXJa7VgDFPfU4S,new-age,Blurred Lines,Robin Thicke,0.863,0.503
5xI9BaKt76y1DRR20QGLp5,new-age,South Wind,Kitaro,0.198,0.222
4Z5nS6xULYNrzJFbx1sft2,new-age,Lotus,Rolf Løvland,0.0395,0.233
1DGPKm70Oaee8cqbCtLwXn,new-age,"Way Down The Hills, Searching In Emptiness",Enam,0.176,0.129
1EPONp0Z5nnLBh66vCbsPR,new-age,Na Laetha Geal M'óige,Enya,0.0696,0.089
2UKYMN7VnsQo40n0qCt6Sa,new-age,Porcelain,Moby,0.332,0.637
71So8YbsMGLHp7LWmgVTCs,new-age,Divinaura,Aeoliah,0.0679,0.178
0JBgcm4YbjZ656OkRRQJc9,new-age,Adiemus - 1999 New Version,Karl Jenkins,0.173,0.478
4hqxOUdwMTjYFlPHYOiDqp,new-age,In The Court Of The Mermaid,Various Artists,0.195,0.16
6DW7uuSv20EMKGjCXmOjZy,new-age,August Moon,Waterbone,0.282,0.71
3ACnarSkTKiOTj4rsnFkgf,new-release,Sorry,Justin Bieber,0.402,0.772
44cHg0JIrS144r7qLupD9o,new-release,Hollow,Tori Kelly,0.351,0.527
4NtdkNudAf9vuF9zzpeJiL,new-release,Hot,POWERS,0.545,0.881
0TMWGCBG1KdnEGwQhagp3t,new-release,Speechless (feat. RKCB),Candyland,0.389,0.824
2DoAUg1ylfR1wRiQXzIJ44,new-release,"Woke in the Night, the Phone Was Ringing",Palace Winter,0.265,0.548
14c6Q17DoHUY4A2u9HlxxL,new-release,Hyde,Astrid S,0.22,0.404
5PMbYk8qnxHk11VC8vKsF3,new-release,Death Row,Jimi Charles Moody,0.474,0.353
3556vNt6SuQPqt15VFfRWv,new-release,Used To Love You,Gwen Stefani,0.215,0.658
0QCoA8f4gK0lGtGzCIrBjg,new-release,Just Like That (feat. Johnny Graves),Pegboard Nerds,0.338,0.768
6HtYcBQNHDfMBh50NZnjBp,new-release,Bad Idea,Sara Bareilles,0.787,0.889
5BtwZ441YUmUFzNDItE5nI,new-release,Solid (feat. Babyface),Ty Dolla $ign,0.691,0.433
1SC5nZeOBQ1weE86ho1Yxm,new-release,What I Never Knew I Always Wanted,Carrie Underwood,0.366,0.782
3yql0EiyLkOg6V1K1njp74,new-release,Nottamun Town,LISTENBEE,0.556,0.747
2JmvwF29iUVb3oEFW4Bvf3,new-release,New York City,The Chainsmokers,0.0624,0.639
62WXjNnIqmHfcTIg6A2joZ,new-release,Instinct,RITUAL,0.236,0.494
2Oi5TLyeal1YurctF6fDnd,opera,"Puccini: La rondine, Act 1: ""Chi il bel sogno di Doretta"" (Magda)",Various Artists,0.0359,0.212
77M7EN7V9ld4l907PdEbLN,opera,"Le Nozze di Figaro, Act 2: Susanna, or via, sortite",Wolfgang Amadeus Mozart,0.172,0.171
4mYGLqkv4Jna2hFDGgvOgK,opera,"Faramondo, HMV 39, Act 1: Scene XI: Recit. Rosimonda, tu sei libera (Faramondo, Rosimonda) - Aria. Sì tornerò a morir (Faramondo)",George Frideric Handel,0.0565,0.0496
2AczNQ6f0bqfBU3oEnuB0e,opera,"Verdi: Aida, Act 1: ""Alta cagion v'aduna"" (Il Re, Messaggero, Radamès, Ramfis, Coro, Aida, Amneris)",Giuseppe Verdi,0.0746,0.265
0uy3yBa2hs2vp93ThwHGm1,opera,Mi par d'udir ancora,Various Artists,0.162,0.187
4m5y421kpKyDoA30MkR1OR,opera,"Bizet: Carmen, WD 31, Act 2: ""La fleur que tu m'avais jetée"" (Don José)",Various Artists,0.0788,0.163
7ox46qafeQCA0dd6SM2jaa,opera,"La Bohème / Act 1: ""Io resto""",Giacomo Puccini,0.107,0.146
5NZgyefOtSSs9BszaVG0Au,opera,"Symphony No. 40 in G Minor, KV. 550: I: Molto allegro",Wolfgang Amadeus Mozart,0.167,0.302
0F5wEoaywWlRFmzd7rCHrq,opera,"verdi: Aida, Act 3: ""Vieni d'Iside al tempio"" (Ramfis, Amneris, Chorus)",Giuseppe Verdi,0.0616,0.0754
5FFdf5m7XwUBXXhSdcsMXV,opera,"Tosca, Act 2: ""Vissi d'arte""",Birgit Nilsson,0.047,0.267
47bSDPT907WVJWsSVGYFLT,opera,"Lakmé / Act 1: ""Viens, Mallika, ... Dôme épais"" (Flower Duet)",Luciano Pavarotti,0.06,0.0838
3gdVKct9eIhEQKxQCBbMmN,opera,"Grieg / Orch. Kleven: 12 Songs, Op. 33: No. 9, Ved Rundarne",Kirsten Flagstad,0.0825,0.192
7yCqpSVzLU3vjV62pO7sAc,opera,"Puccini: Tosca, Act 2 Scene 5: ""Vissi d'arte, vissi d'amore"" (Tosca)",Giacomo Puccini,0.068,0.159
3nEFaA7y8ew6ILtzAFDwYk,opera,"Die Zauberflöte (The Magic Flute), K. 620, Act 2: ""Der Hölle Rache kocht in meinem Herzen"" (Queen of the Night's Aria)",Wolfgang Amadeus Mozart,0.145,0.148
6kHgIjwsOCXrqCYWhP4rGo,opera,"Andrea Chénier / Act 4: ""Come un bel dì di maggio""",Luciano Pavarotti,0.258,0.292
2WK701G6JE8B92jWiZbJ04,pagode,Sede,Jorge Aragão,0.709,0.686
09fiIq1faH5LunceLfFdSR,pagode,Namoradinha,Karametade,0.773,0.762
7hKsYEUcG3kc3jK5NATw3E,pagode,Um Marco na Vida,Doce Encontro,0.614,0.696
64p6LaDTJQm7LjPDVa9qhL,pagode,Malandro Rife,Bezerra Da Silva,0.95,0.792
5n1RTQXJzV5PTmr0aR1pav,pagode,Salve o Nosso Amor,Gustavo Lins,0.777,0.747
7LhTC90bkrmvSMLraC23Zi,pagode,Deite Que Vou Lhe Usar,Thiaguinho,0.965,0.668
6L3ubwfkoI4CkDqMt6tq8w,pagode,Não Beba Com o Moderação - Ao Vivo,Samprazer,0.837,0.874
0yj3SSc9SAizB4qfDgOAdK,pagode,Esqueci de Te Esquecer,Grupo Revelação,0.937,0.709
615MCAYTKhb6TPtxQpG4m9,pagode,Provocação,Belo,0.936,0.686
4gj7VUCQQZx2oHWoUMpyyj,pagode,O Céu Nas Mãos (Can't Take My Eyes Off You),Jorge Aragão,0.61,0.51
32I8GGRgt1mgDXSkAlTI05,pagode,Alucinado,Doce Encontro,0.481,0.498
5yhnkFsnIMSulDw7VDVrsw,pagode,Dom do Criador,Almir Guineto,0.843,0.751
5ouG4aiILupHVNZmfq6VG8,pagode,Mais e Mais,Thiaguinho,0.596,0.622
5isTw4twDjzCZAnfpW1e6z,pagode,Curtindo a Vida - Ao Vivo,Bom Gosto,0.724,0.88
2bB9hi1FPZ2ntqWFIceo53,pagode,Pra Mim Não Terminou,Os Travessos,0.837,0.771
6NPVjNh8Jhru9xOmyQigds,party,Happy,Various Artists,0.962,0.757
6uQKuonTU8VKBz5SHZuQXD,party,This Is How We Do It,Montell Jordan,0.773,0.623
7E8jojFn5X3OPPuTx6TmPe,party,Tuesday (feat. Drake),ILOVEMAKONNEN,0.449,0.665
6sDQ4uiWw9OdVrCXFLSlZt,party,Rap God,Eminem,0.607,0.838
4F9ugjLElOmZgRMXAFZvwW,party,2 Reasons (feat. T.I.),Trey Songz,0.539,0.746
7vwkKw2Xd7Pks1X712Au0T,party,Remember the Name (feat. Styles of Beyond),Fort Minor,0.88,0.835
1u6GCyU5atrzrAqwC55og1,party,#GETITRIGHT,Miley Cyrus,0.714,0.614
1li0jGGRIaMaNNRBV8JXZ4,party,The Final Countdown,Europe,0.193,0.914
3iL2l5gUqyPS6vDwJFgJTR,party,BedRock,Young Money,0.557,0.664
44CZRkOxv7UItaAUmh8PgN,party,Doses & Mimosas,Cherub,0.346,0.655
1tjY4H0X706ZH03SXa1DFh,party,Where Have You Been,Rihanna,0.444,0.847
5jaz6aiRknA63NIYWdbr2O,party,We R Who We R,Kesha,0.713,0.818
3U9yv46nVSn3PkLsVcNIcA,party,Who Gon Stop Me,JAY-Z,0.378,0.73
2rmq49FcJ4U3wh1Z7C9UxE,party,IV. Sweatpants,Childish Gambino,0.612,0.479
77NNZQSqzLNqh2A9JhLRkg,party,Don't Stop Believin',Journey,0.472,0.802
1WjA6TJB3ZAcFqpp0H6n91,philippines-opm,‘Wag Ka Nang Umiyak,KZ Tandingan,0.309,0.184
6wGX0VyKwKS4xJgnMzdgoc,philippines-opm,Naaalala Ka,Jericho Rosales,0.144,0.175
2SSIn8lW08frx3ANwTaoMR,philippines-opm,Kahit Isang Saglit,Various Artists,0.0708,0.258
7uuirrtCr8O8fz7kQS6VUR,philippines-opm,Pare Ko,Eraserheads,0.438,0.493
4UCzT6tpgbVADZeViocFcJ,philippines-opm,Liwanag Sa Dilim,Rivermaya,0.522,0.609
5xtoqrDPvUNjt6dsc35gxZ,philippines-opm,Kung Ako Na Lang Sana,Various Artists,0.34,0.379
1agsqq7ima64jqXTdNHbmG,philippines-opm,And I Love Her,Various Artists,0.586,0.431
27Ihp4aWfaeOaXiRqDXOAY,philippines-opm,No Hay Otra,Bamboo,0.801,0.694
3bka6SOML3ffTk0q8B3Vu9,philippines-opm,Hello,Jonalyn Viray,0.679,0.663
1bVYXk0H1PKEr6JcjOjZO0,philippines-opm,Bayan Ko,Freddie Aguilar,0.28,0.276
4Wa2mTPGaW7x9MxnCYxYqJ,philippines-opm,Love story ko - original,Gloc 9,0.823,0.725
3rPNUp7UfR7wqmyrq87V65,philippines-opm,Sana'y Wala Nang Wakas,Sharon Cuneta,0.153,0.434
1FIZ79YZoqtuKsxF5NJw7C,philippines-opm,Wag Mo Akong Iwan Mag Isa,Angeline Quinto,0.344,0.229
3uCMa0WlhUXBKnMk5Ia3AH,philippines-opm,Liwanag,Callalily,0.536,0.835
2DIwSUQmXNaQqTfRvudzmK,philippines-opm,Now That I Have You,Various Artists,0.187,0.264
5Ebm8OIFGeyoK25ZzXuju5,piano,"Debussy: 2 Arabesques, CD 74, L. 66: No. 1, Andantino con moto",Claude Debussy,0.0684,0.0102
65LJryNz0SQWjjeOP0MJPl,piano,La Longue Route,Yann Tiersen,0.639,0.123
729sqFrnGrnNLoZj3cZekI,piano,In The Bleak Midwinter,Jon Schmidt,0.197,0.0032
6IxraDOdstG5QlrY9LKKPX,piano,Image-Autumn-Womb,Goldmund,0.158,0.133
31clcZ8cSbpCZK8PRwjhSb,piano,On The Edge,Various Artists,0.0737,0.0209
6ioxEtzWbqN4dRqUNfKBYw,piano,"4 Impromptus, Op. 90, D. 899: Impromptu No. 3 in G-Flat Major",Franz Schubert,0.0742,0.0263
5Miaj9wRfCe3txB9tK65ck,piano,A Matter of Trust,Billy Joel,0.868,0.676
3jPGemJdr95abo520vyvVk,piano,Le Onde,Ludovico Einaudi,0.0742,0.131
4rrdMdW44Ej1QdKOrhzxRc,piano,Shining Smile,Yiruma,0.221,0.0783
3SYpNSW2sXVghgwW1Ffm6I,piano,Willow,Helen Jane Long,0.098,0.0704
1zxRVxqYS312yXseGxthDi,piano,"Overture (Suite) No. 3 in D Major, BWV 1068: II: Air on a G String",Johann Sebastian Bach,0.0397,0.236
2GAIycsMaDVtMtdvxzR2xI,piano,Bohemian Rhapsody - Remastered 2011,Queen,0.228,0.402
5ghXXnH2XGwNgvnTrsQAsF,piano,Les deux pianos,Yann Tiersen,0.256,0.333
6d6eYxsrYg3edt3B4Oi0gE,piano,Hummingbird,George Winston,0.2,0.344
5jzKL4BDMClWqRguW5qZvh,pop,Teenage Dream,Katy Perry,0.591,0.798
572xshmOviSGH70oPYMCZV,pop,Alarm,Anne-Marie,0.811,0.589
1uDjaezEbalGyGnuH80zDK,pop,Who Do You Love?,YG,0.146,0.415
1ULa3GfdMKs0MfRpm6xVlu,pop,We Dem Boyz,Wiz Khalifa,0.52,0.862
5nN8BwAQDJDguq7Dpd3JQQ,pop,Where Ya At (feat. Drake),Future,0.191,0.453
4zIO3ilp5HvTeK3HJHxhMP,pop,Natural,Imagine Dragons,0.213,0.612
5mPSyjLatqB00IkPqRlbTE,pop,Pop Style,Drake,0.0594,0.462
5yuShbu70mtHXY0yLzCQLQ,pop,Go Flex,Post Malone,0.127,0.498
1zWMf9bVyhY5W3ZORbjNWt,pop,LIKE I WOULD,ZAYN,0.233,0.832
6KI1ZpZWYAJLvmVhCJz65G,pop,You Don't Own Me (feat. G-Eazy),SAYGRACE,0.261,0.635
4lnAN2S1fcI0SjxEbksZVr,pop,Fetish (feat. Gucci Mane),Selena Gomez,0.265,0.618
7nD9nN3jord9wWcfW3Gkcm,pop,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,0.755,0.791
52okn5MNA47tk87PeZJLEL,pop,Let You Down,NF,0.464,0.714
1SJtlNRJDeYHioymcvsqev,pop,Crying in the Club,Camila Cabello,0.603,0.617
1XGmzt0PVuFgQYYnV2It7A,pop,Payphone,Maroon 5,0.545,0.752
20yaQDVW6gefTsdoa9Out7,pop-film,"Ghostbusters - From ""Ghostbusters""",Original Soundtrack,0.767,0.758
1hIQPCM3oWXrpnXmgTDaKG,pop-film,Can't You Hear Me Knocking - 2009 Mix,The Rolling Stones,0.714,0.757
4zXa17K83Pp6N2yXdVc2sv,pop-film,You're The Best,Various Artists,0.782,0.863
5D6W6RlRUdPYPSmkFVZ7xq,pop-film,I Walk the Line,Johnny Cash,0.703,0.361
5A3XwVCzBoeg6Tru5VXVLX,pop-film,Greased Lightnin',Various Artists,0.937,0.836
34kNeqnJJqO4wDiEJdQhxo,pop-film,Cruel Summer,Bananarama,0.926,0.828
1HRJZBTXS3VZr59Py8oIcz,pop-film,"Girl, You'll Be A Woman Soon",Various Artists,0.607,0.572
6BkX6DnUG80xPlBfb2zmrZ,pop-film,Let's Go Crazy,Prince,0.376,0.93
1lr7QGyV5RohlODzAqnuZA,pop-film,Back In Time,Huey Lewis & The News,0.836,0.835
1HOMkjp0nHMaTnfAkslCQj,pop-film,My Sharona,The Knack,0.897,0.7
2julHzta3pq6E1ugxyvsbj,pop-film,It Must Have Been Love,Roxette,0.682,0.7
6TOWLFJgAdn57nqJg4YiS5,pop-film,Damn It Feels Good To Be A Gangsta,Geto Boys,0.655,0.793
3dAy4jvPtlFQvJmuJMYBdU,pop-film,Magic Carpet Ride,Various Artists,0.531,0.887
6tMjtHEBwMkxslhOe9SHE8,pop-film,I Got You Babe,Sonny & Cher,0.6,0.795
4Y5yjzs9FFw5qIgfZBd43I,pop-film,"Living in America - From ""Rocky IV"" Soundtrack",Various Artists,0.761,0.854
69Ps78Xo05jr3G1oyaOWds,post-dubstep,Wonderland,Onra,0.602,0.857
1apMTXLoSLkiHyKOR9XdDm,post-dubstep,Dear Heartbeat,Darkstar,0.445,0.497
2tTHfT8eZad3lFxEOVuXnC,post-dubstep,Feeling So High,araabMUZIK,0.449,0.989
6kGSxpwJmombwdIZt2oQup,post-dubstep,Starshark,DZA,0.539,0.788
0gslAiwYeAbpXUMOIbOCks,post-dubstep,Night Bus,Burial,0.0366,0.0809
0nxIICFQB8CxILhE1859MI,post-dubstep,Lavender,Blawan,0.0648,0.821
3ubalX70YvhQWwOt8okrJW,post-dubstep,Losing Marbles - 2562 Remix,Various Artists,0.448,0.512
6BXvSPUVossmiwVKpYIu2m,post-dubstep,Moth,Apparat,0.754,0.764
0RIk6TLHAptf3tvBHD4j0f,post-dubstep,Defender Rhythm,Two Fingers,0.327,0.784
1LJPQzZq4xePQbq8FzoM3D,post-dubstep,Bricks,Lunice,0.965,0.9
7wL42r11vcEhohThbDVz7Y,post-dubstep,Unluck,James Blake,0.217,0.483
743SwJeozZRgp0mQPPMbtZ,post-dubstep,Enceladus (with Skyence),Hecq,0.117,0.864
03jdSRazgP3NPeIvYgYGbE,post-dubstep,Turf Day,Cinnaman & Jay Scarlett present,0.354,0.618
2STRiOvtWBktRNHoAXopnQ,post-dubstep,Dissapear,Sekuoia & Rain Dog,0.0381,0.489
12RQSB6nGiBhXQyBsSVz6W,post-dubstep,Vibe Decorium,Blawan,0.314,0.832
0SMkzFGJOBFDI9KfYD55L0,power-pop,There She Goes,The La's,0.905,0.854
7tl1utn1EWToMwI4C99zrl,power-pop,Date With An Angel,Game Theory,0.567,0.612
0BVMTLlJquKxqhVvXMYfBa,power-pop,I Can't Wait,Richard X. Heyman,0.638,0.818
2IFk3YyJSjwHzg53tTu1C0,power-pop,She Don't Care About Time,The Grip Weeds,0.873,0.85
7J58hNmvzkp8E6w1teDyUq,power-pop,Caught up in a Feeling,Linus Of Hollywood,0.737,0.825
38TyBxlLzRSPi7O4AtJGjj,power-pop,Beautiful Stranger,Béatrice Ardisson,0.221,0.352
6WOsM5Y6HKsX3BjKk4Smsl,power-pop,Baby It's Cold Outside,Pez Band,0.427,0.91
5tOjRq5shlEdm15nmJBq7Z,power-pop,Out Of My Head,Fastball,0.461,0.658
2tmejzY0b2G9Z3uGzUcx2D,power-pop,The Old Laughing Lady,The Orange Peels,0.472,0.795
6QtvUtryFa4iM0uUL52pAi,power-pop,Ma Wa'l Hob,Various Artists,0.146,0.688
6JyvfpUAswsuD6pyT5DtRB,power-pop,The Trouble In Keeping Up With The Joneses,The Telepathic Butterflies,0.829,0.829
